cls,xref
DOID:7938,SNOMEDCT_2010_1_31:205471005
DOID:7938,UMLS_CUI:C0013366
DOID:7938,SNOMEDCT_2010_1_31:205469005
DOID:0050560,OMIM:253280
DOID:0050560,OMIM:236670
DOID:6938,UMLS_CUI:C1321869
DOID:6938,NCI:C9047
DOID:0050625,NCI:C4441
DOID:0050625,UMLS_CUI:C0345913
DOID:0050625,SNOMEDCT_2010_1_31:126855001
DOID:2832,UMLS_CUI:C0017455
DOID:2832,SNOMEDCT_2010_1_31:13969006
DOID:2832,MSH:D005847
DOID:2832,SNOMEDCT_2010_1_31:187105008
DOID:8105,UMLS_CUI:C1333504
DOID:8105,NCI:C5851
DOID:8484,UMLS_CUI:C0155890
DOID:8484,ICD9CM:495.6
DOID:8484,SNOMEDCT_2010_1_31:86638007
DOID:8503,SNOMEDCT_2010_1_31:65539006
DOID:8503,SNOMEDCT_2010_1_31:200973000
DOID:8503,UMLS_CUI:C1314968
DOID:8503,ICD9CM:694.3
DOID:7532,UMLS_CUI:C1378340
DOID:7532,SNOMEDCT_2010_1_31:82049002
DOID:7532,NCI:C9009
DOID:6605,UMLS_CUI:C1333062
DOID:6605,NCI:C27888
DOID:0050713,ORDO:1561
DOID:0050713,OMIM:615119
DOID:0050713,OMIM:604377
DOID:8006,UMLS_CUI:C1335481
DOID:8006,NCI:C5277
DOID:9978,SNOMEDCT_2010_1_31:198170004
DOID:9978,SNOMEDCT_2010_1_31:198168008
DOID:9978,SNOMEDCT_2010_1_31:85051008
DOID:9978,SNOMEDCT_2010_1_31:198167003
DOID:9978,UMLS_CUI:C0269032
DOID:9978,ICD9CM:614.5
DOID:9978,SNOMEDCT_2010_1_31:266583006
DOID:1998,SNOMEDCT_2010_1_31:38842003
DOID:1998,MSH:D008185
DOID:1998,UMLS_CUI:C0024164
DOID:1998,SNOMEDCT_2010_1_31:204319006
DOID:12538,UMLS_CUI:C0375036
DOID:12538,ICD9CM:099.51
DOID:9585,UMLS_CUI:C0014074
DOID:9585,MSH:D004683
DOID:873,UMLS_CUI:C0375327
DOID:873,ICD9CM:482.81
DOID:13366,UMLS_CUI:C0085292
DOID:13366,NCI:C85170
DOID:13366,ICD9CM:333.91
DOID:13366,SNOMEDCT_2010_1_31:5217008
DOID:13366,MSH:D016750
DOID:13366,OMIM:184850
DOID:13951,UMLS_CUI:C1519850
DOID:13951,NCI:C40164
DOID:3867,UMLS_CUI:C1334963
DOID:3867,NCI:C5405
DOID:0050884,OMIM:615512
DOID:0050884,OMIM:190450
DOID:13774,ICD10CM:E27.1
DOID:13774,SNOMEDCT_2010_1_31:367376006
DOID:13774,SNOMEDCT_2010_1_31:267483004
DOID:13774,SNOMEDCT_2010_1_31:373662000
DOID:13774,ICD9CM:255.4
DOID:13774,SNOMEDCT_2010_1_31:154707007
DOID:13774,SNOMEDCT_2010_1_31:68588005
DOID:13774,SNOMEDCT_2010_1_31:363732003
DOID:13774,MSH:D000224
DOID:13774,SNOMEDCT_2010_1_31:111562000
DOID:13774,UMLS_CUI:C0001403
DOID:13774,OMIM:240200
DOID:13774,NCI:C26689
DOID:13774,OMIM:103230
DOID:9119,KEGG:05221
DOID:9119,SNOMEDCT_2010_1_31:154591002
DOID:9119,ICD9CM:205.0
DOID:9119,SNOMEDCT_2010_1_31:17788007
DOID:9119,NCI:C27753
DOID:9119,UMLS_CUI:C0023467
DOID:9119,OMIM:602439
DOID:9119,NCI:C3171
DOID:9119,SNOMEDCT_2010_1_31:277600006
DOID:9119,OMIM:601626
DOID:9119,SNOMEDCT_2010_1_31:91861009
DOID:9119,MSH:D015470
DOID:9119,SNOMEDCT_2010_1_31:413443009
DOID:5160,SNOMEDCT_2010_1_31:60625000
DOID:5160,MSH:D001162
DOID:5160,UMLS_CUI:C0003851
DOID:5160,SNOMEDCT_2010_1_31:361133006
DOID:6687,UMLS_CUI:C0473563
DOID:6687,SNOMEDCT_2010_1_31:238824006
DOID:6687,NCI:C35467
DOID:0050795,OMIM:610356
DOID:0050795,OMIM:610024
DOID:0050795,OMIM:610478
DOID:0050795,OMIM:180020
DOID:9207,MSH:D020189
DOID:9207,UMLS_CUI:C0751774
DOID:9207,SNOMEDCT_2010_1_31:418763003
DOID:9207,ICD9CM:327.51
DOID:11106,UMLS_CUI:C0154955
DOID:11106,SNOMEDCT_2010_1_31:45623002
DOID:11106,ICD9CM:365.43
DOID:6996,UMLS_CUI:C1334208
DOID:6996,NCI:C6100
DOID:12121,ICD9CM:091.61
DOID:12121,UMLS_CUI:C0153148
DOID:12121,SNOMEDCT_2010_1_31:186859002
DOID:12121,SNOMEDCT_2010_1_31:69595007
DOID:2622,UMLS_CUI:C1334953
DOID:2622,NCI:C6963
DOID:5354,UMLS_CUI:C1334454
DOID:2435,SNOMEDCT_2010_1_31:403970001
DOID:2435,NCI:C6750
DOID:2435,UMLS_CUI:C1275226
DOID:558,UMLS_CUI:C0156251
DOID:558,ICD9CM:590.10
DOID:10278,UMLS_CUI:C0495270
DOID:10278,ICD9CM:663.50
DOID:10278,ICD9CM:663.5
DOID:7340,UMLS_CUI:C1332988
DOID:7340,NCI:C6550
DOID:10366,SNOMEDCT_2010_1_31:93783009
DOID:10366,UMLS_CUI:C0153602
DOID:10366,SNOMEDCT_2010_1_31:363452003
DOID:10366,ICD9CM:187.5
DOID:10366,NCI:C3558
DOID:7042,UMLS_CUI:C1333050
DOID:7042,NCI:C6119
DOID:11287,UMLS_CUI:C0159009
DOID:11287,SNOMEDCT_2010_1_31:206693001
DOID:11287,ICD9CM:778
DOID:9786,SNOMEDCT_2010_1_31:64764001
DOID:9786,SNOMEDCT_2010_1_31:54839009
DOID:9786,SNOMEDCT_2010_1_31:186475007
DOID:9786,MSH:D011052
DOID:9786,ICD9CM:045.0
DOID:9786,UMLS_CUI:C0032372
DOID:9786,SNOMEDCT_2010_1_31:398327006
DOID:10764,UMLS_CUI:C0156191
DOID:10764,SNOMEDCT_2010_1_31:197336005
DOID:10764,SNOMEDCT_2010_1_31:197324004
DOID:10764,ICD9CM:572
DOID:6501,UMLS_CUI:C1332611
DOID:6501,NCI:C5147
DOID:7241,UMLS_CUI:C1519852
DOID:7241,NCI:C40165
DOID:6292,UMLS_CUI:C1334241
DOID:6292,NCI:C5444
DOID:2108,UMLS_CUI:C1336809
DOID:2108,NCI:C27233
DOID:3620,EFO:0000326
DOID:3620,UMLS_CUI:C0085136
DOID:3620,SNOMEDCT_2010_1_31:190135002
DOID:3620,MSH:D016543
DOID:3620,UMLS_CUI:C0348374
DOID:3620,NCI:C9293
DOID:3620,SNOMEDCT_2010_1_31:126951006
DOID:3620,SNOMEDCT_2010_1_31:372062007
DOID:3620,SNOMEDCT_2010_1_31:93744007
DOID:10852,SNOMEDCT_2010_1_31:28371001
DOID:10852,ICD9CM:385.82
DOID:10852,NCI:C3655
DOID:10852,UMLS_CUI:C0155492
DOID:12802,OMIM:607016
DOID:12802,SNOMEDCT_2010_1_31:190938004
DOID:12802,OMIM:607014
DOID:12802,SNOMEDCT_2010_1_31:75610003
DOID:12802,OMIM:607015
DOID:12802,UMLS_CUI:C0023786
DOID:12802,NCI:C85053
DOID:12802,SNOMEDCT_2010_1_31:267453008
DOID:12802,MSH:D008059
DOID:4239,SNOMEDCT_2010_1_31:302839003
DOID:4239,UMLS_CUI:C0206657
DOID:4239,SNOMEDCT_2010_1_31:404056007
DOID:4239,UMLS_CUI:C0279985
DOID:4239,MSH:D018234
DOID:4239,OMIM:606243
DOID:4239,NCI:C3750
DOID:4239,SNOMEDCT_2010_1_31:88195001
DOID:4239,UMLS_CUI:C0279544
DOID:230,ICD9CM:335.24
DOID:230,SNOMEDCT_2010_1_31:81211007
DOID:230,MSH:D016472
DOID:230,UMLS_CUI:C0154682
DOID:12919,UMLS_CUI:C0152072
DOID:12919,ICD9CM:084.3
DOID:12919,SNOMEDCT_2010_1_31:19341001
DOID:8161,SNOMEDCT_2010_1_31:423158009
DOID:8161,UMLS_CUI:C0749424
DOID:8161,NCI:C4946
DOID:8161,MSH:C536913
DOID:8161,OMIM:607464
DOID:9082,ICD9CM:202.12
DOID:9082,SNOMEDCT_2010_1_31:94709001
DOID:9082,SNOMEDCT_2010_1_31:188620000
DOID:9082,UMLS_CUI:C0153803
DOID:9459,UMLS_CUI:C0153575
DOID:9459,ICD9CM:182.1
DOID:5777,UMLS_CUI:C1335686
DOID:5777,NCI:C5698
DOID:1384,UMLS_CUI:C0348904
DOID:1384,SNOMEDCT_2010_1_31:246832008
DOID:1384,ICD9CM:099.53
DOID:1384,SNOMEDCT_2010_1_31:186729003
DOID:1384,SNOMEDCT_2010_1_31:179101003
DOID:1384,SNOMEDCT_2010_1_31:51131008
DOID:1384,SNOMEDCT_2010_1_31:236683007
DOID:1384,UMLS_CUI:C1278807
DOID:9241,ICD9CM:200.04
DOID:9241,SNOMEDCT_2010_1_31:95227006
DOID:9241,SNOMEDCT_2010_1_31:188492005
DOID:9241,UMLS_CUI:C0153699
DOID:6495,UMLS_CUI:C1332209
DOID:6495,NCI:C27378
DOID:4616,MSH:D011016
DOID:4616,SNOMEDCT_2010_1_31:20606002
DOID:4616,SNOMEDCT_2010_1_31:15341009
DOID:4616,UMLS_CUI:C0032291
DOID:0050182,SNOMEDCT_2010_1_31:186521003
DOID:0050182,ICD9CM:052.0
DOID:0050182,UMLS_CUI:C0153017
DOID:0050182,SNOMEDCT_2010_1_31:230176008
DOID:0050182,SNOMEDCT_2010_1_31:84669009
DOID:0050182,MSH:D020804
DOID:0050182,SNOMEDCT_2010_1_31:186509002
DOID:0050182,SNOMEDCT_2010_1_31:192692005
DOID:14798,OMIM:188700
DOID:14798,OMIM:259200
DOID:14798,UMLS_CUI:C0220757
DOID:14798,MSH:C536237
DOID:13227,UMLS_CUI:C0154866
DOID:13227,ICD9CM:362.77
DOID:4925,UMLS_CUI:C1334050
DOID:4925,NCI:C27674
DOID:2775,OMIM:102660
DOID:2775,SNOMEDCT_2010_1_31:189895006
DOID:2775,UMLS_CUI:C0334556
DOID:2775,SNOMEDCT_2010_1_31:56763007
DOID:2775,SNOMEDCT_2010_1_31:307609003
DOID:2775,NCI:C4305
DOID:5162,MSH:D050379
DOID:5162,NCI:C35543
DOID:5162,UMLS_CUI:C0878486
DOID:5162,SNOMEDCT_2010_1_31:17941002
DOID:13315,MSH:D050500
DOID:13315,SNOMEDCT_2010_1_31:123289004
DOID:13315,SNOMEDCT_2010_1_31:155835007
DOID:13315,UMLS_CUI:C0149521
DOID:13315,SNOMEDCT_2010_1_31:235494005
DOID:13315,NCI:C84637
DOID:13315,ICD9CM:577.1
DOID:13315,SNOMEDCT_2010_1_31:234689009
DOID:13315,SNOMEDCT_2010_1_31:15974001
DOID:13315,SNOMEDCT_2010_1_31:233870001
DOID:13315,SNOMEDCT_2010_1_31:197462002
DOID:0050833,OMIM:258900
DOID:635,EFO:0000765
DOID:635,SNOMEDCT_2010_1_31:186715004
DOID:635,OMIM:609423
DOID:635,SNOMEDCT_2010_1_31:266201009
DOID:635,UMLS_CUI:C0001175
DOID:635,MSH:D000163
DOID:635,SNOMEDCT_2010_1_31:186705005
DOID:635,SNOMEDCT_2010_1_31:62479008
DOID:635,NCI:C2851
DOID:635,SNOMEDCT_2010_1_31:234644008
DOID:2382,SNOMEDCT_2010_1_31:206479002
DOID:2382,NCI:C84799
DOID:2382,SNOMEDCT_2010_1_31:50143004
DOID:2382,SNOMEDCT_2010_1_31:230770008
DOID:2382,MSH:D007647
DOID:2382,SNOMEDCT_2010_1_31:268880009
DOID:2382,UMLS_CUI:C0022610
DOID:2382,SNOMEDCT_2010_1_31:74925009
DOID:2382,SNOMEDCT_2010_1_31:157135006
DOID:0050656,OMIM:251290
DOID:5250,UMLS_CUI:C0862953
DOID:5250,NCI:C27324
DOID:5063,NCI:C2922
DOID:5063,SNOMEDCT_2010_1_31:6641007
DOID:5063,SNOMEDCT_2010_1_31:254702000
DOID:5063,MSH:D002281
DOID:5063,SNOMEDCT_2010_1_31:37304002
DOID:5063,UMLS_CUI:C0007118
DOID:4163,NCI:C3790
DOID:4163,UMLS_CUI:C0206718
DOID:4163,SNOMEDCT_2010_1_31:69515008
DOID:4163,MSH:D018305
DOID:1442,MSH:D002549
DOID:1442,NCI:C35257
DOID:1442,SNOMEDCT_2010_1_31:20415001
DOID:1442,UMLS_CUI:C0205710
DOID:1442,OMIM:203700
DOID:0050557,OMIM:602771
DOID:0050557,OMIM:254100
DOID:0050557,OMIM:602541
DOID:0050557,OMIM:607855
DOID:0050557,OMIM:613204
DOID:0050557,OMIM:606612
DOID:0050557,OMIM:613205
DOID:0050557,OMIM:608840
DOID:0050557,OMIM:604801
DOID:0050557,OMIM:609456
DOID:0050557,ORDO:97242
DOID:0050557,ICD9CM:359.0
DOID:0050557,OMIM:253900
DOID:0050557,ICD10CM:G71.2
DOID:4251,SNOMEDCT_2010_1_31:155169006
DOID:4251,MSH:D003229
DOID:4251,SNOMEDCT_2010_1_31:59698003
DOID:4251,NCI:C27605
DOID:4251,SNOMEDCT_2010_1_31:155161009
DOID:4251,UMLS_CUI:C0009759
DOID:4251,SNOMEDCT_2010_1_31:267735001
DOID:4251,ICD9CM:372
DOID:4251,ICD9CM:372.9
DOID:4251,SNOMEDCT_2010_1_31:193906005
DOID:4251,SNOMEDCT_2010_1_31:194583004
DOID:3324,EFO:0004247
DOID:3324,ICD9CM:296.7
DOID:3324,UMLS_CUI:C0525045
DOID:1530,UMLS_CUI:C1334554
DOID:1530,NCI:C27611
DOID:7646,UMLS_CUI:C1334825
DOID:7646,NCI:C5275
DOID:8435,ICD9CM:648.31
DOID:8435,UMLS_CUI:C0156850
DOID:11452,SNOMEDCT_2010_1_31:10877007
DOID:11452,SNOMEDCT_2010_1_31:206463003
DOID:11452,UMLS_CUI:C0158976
DOID:11452,SNOMEDCT_2010_1_31:206467002
DOID:11452,ICD9CM:774.4
DOID:4890,MSH:D020190
DOID:4890,UMLS_CUI:C0270853
DOID:4890,SNOMEDCT_2010_1_31:6204001
DOID:4890,OMIM:607631
DOID:4890,NCI:C84796
DOID:4890,OMIM:254770
DOID:0060185,ICD10CM:A04.7
DOID:0060185,SNOMEDCT:423590009
DOID:0060185,MEDDRA:10009657
DOID:0060185,MSH:D004761
DOID:0060185,ICD9CM:008.45
DOID:10174,ICD9CM:375.81
DOID:10174,UMLS_CUI:C0155253
DOID:10174,SNOMEDCT_2010_1_31:417563003
DOID:10174,SNOMEDCT_2010_1_31:82836006
DOID:10174,SNOMEDCT_2010_1_31:194001006
DOID:4791,UMLS_CUI:C1336538
DOID:4791,SNOMEDCT_2010_1_31:39781001
DOID:4791,NCI:C6968
DOID:1461,ICD9CM:445
DOID:1461,SNOMEDCT_2010_1_31:10690002
DOID:1461,UMLS_CUI:C0149649
DOID:1461,MSH:D017700
DOID:5832,UMLS_CUI:C0862490
DOID:5832,NCI:C8943
DOID:1942,SNOMEDCT_2010_1_31:194105004
DOID:1942,SNOMEDCT_2010_1_31:246734002
DOID:1942,UMLS_CUI:C0152210
DOID:1942,ICD9CM:378.2
DOID:1942,SNOMEDCT_2010_1_31:74025007
DOID:1942,ICD9CM:378.20
DOID:11049,MSH:D008471
DOID:11049,SNOMEDCT_2010_1_31:14608006
DOID:11049,SNOMEDCT_2010_1_31:85779008
DOID:11049,SNOMEDCT_2010_1_31:157110000
DOID:11049,NCI:C87093
DOID:11049,UMLS_CUI:C0025048
DOID:11049,SNOMEDCT_2010_1_31:206292002
DOID:11049,SNOMEDCT_2010_1_31:278927005
DOID:9155,SNOMEDCT_2010_1_31:266122008
DOID:9155,UMLS_CUI:C1328252
DOID:9155,SNOMEDCT_2010_1_31:77327004
DOID:9155,SNOMEDCT_2010_1_31:186809006
DOID:9155,SNOMEDCT_2010_1_31:39625001
DOID:9155,SNOMEDCT_2010_1_31:186810001
DOID:9155,ICD9CM:085.5
DOID:9155,SNOMEDCT_2010_1_31:403135004
DOID:9155,MSH:D007897
DOID:9155,NCI:C34769
DOID:9155,ICD9CM:085.4
DOID:26,UMLS_CUI:C0029771
DOID:26,SNOMEDCT_2010_1_31:197566002
DOID:26,MSH:D010182
DOID:26,ICD9CM:577.8
DOID:13948,SNOMEDCT_2010_1_31:197859007
DOID:13948,NCI:C79541
DOID:13948,SNOMEDCT_2010_1_31:416991005
DOID:13948,UMLS_CUI:C0005694
DOID:13948,MSH:D001748
DOID:13948,SNOMEDCT_2010_1_31:399072004
DOID:13948,SNOMEDCT_2010_1_31:155887006
DOID:13948,ICD9CM:596.0
DOID:13948,SNOMEDCT_2010_1_31:25220001
DOID:1058,UMLS_CUI:C0268641
DOID:1058,SNOMEDCT_2010_1_31:16784003
DOID:1058,ICD9CM:270.0
DOID:1058,SNOMEDCT_2010_1_31:190686008
DOID:1058,SNOMEDCT_2010_1_31:123292000
DOID:1677,UMLS_CUI:C0156617
DOID:1677,ICD9CM:641.0
DOID:1677,SNOMEDCT_2010_1_31:198902005
DOID:1677,SNOMEDCT_2010_1_31:198897009
DOID:1677,SNOMEDCT_2010_1_31:198898004
DOID:1677,SNOMEDCT_2010_1_31:7792000
DOID:1677,SNOMEDCT_2010_1_31:156099007
DOID:12550,SNOMEDCT_2010_1_31:155820006
DOID:12550,UMLS_CUI:C0019147
DOID:12550,SNOMEDCT_2010_1_31:197332007
DOID:12550,MSH:D006501
DOID:12550,SNOMEDCT_2010_1_31:72836002
DOID:14096,ICD9CM:606.8
DOID:14096,UMLS_CUI:C0021360
DOID:14096,SNOMEDCT_2010_1_31:198011008
DOID:14096,SNOMEDCT_2010_1_31:198017007
DOID:14096,SNOMEDCT_2010_1_31:84245004
DOID:6830,UMLS_CUI:C0854778
DOID:6830,NCI:C5099
DOID:12217,OMIM:127750
DOID:12217,UMLS_CUI:C0752347
DOID:12217,NCI:C84826
DOID:12217,SNOMEDCT_2010_1_31:230276003
DOID:12217,SNOMEDCT_2010_1_31:312991009
DOID:12217,ICD9CM:331.82
DOID:12217,SNOMEDCT_2010_1_31:80098002
DOID:12217,SNOMEDCT_2010_1_31:192808003
DOID:12217,MSH:D020961
DOID:12217,SNOMEDCT_2010_1_31:230275004
DOID:12217,SNOMEDCT_2010_1_31:230277007
DOID:4400,SNOMEDCT_2010_1_31:25499005
DOID:4400,SNOMEDCT_2010_1_31:103672009
DOID:4400,OMIM:125600
DOID:4400,SNOMEDCT_2010_1_31:254669003
DOID:4400,NCI:C2984
DOID:4400,UMLS_CUI:C0011645
DOID:5655,SNOMEDCT_2010_1_31:194061008
DOID:5655,ICD9CM:377.5
DOID:5655,SNOMEDCT_2010_1_31:70476006
DOID:5655,UMLS_CUI:C0155307
DOID:2073,SNOMEDCT_2010_1_31:206526009
DOID:2073,ICD9CM:777.6
DOID:2073,SNOMEDCT_2010_1_31:65390006
DOID:2073,UMLS_CUI:C0159006
DOID:6947,SNOMEDCT_2010_1_31:126679002
DOID:6947,NCI:C6792
DOID:6947,UMLS_CUI:C0345676
DOID:5468,SNOMEDCT_2010_1_31:128663007
DOID:5468,UMLS_CUI:C1266038
DOID:5468,NCI:C65198
DOID:5949,UMLS_CUI:C0263638
DOID:5949,SNOMEDCT_2010_1_31:21848000
DOID:5949,NCI:C7751
DOID:5556,UMLS_CUI:C0855197
DOID:5556,NCI:C9063
DOID:10844,SNOMEDCT_2010_1_31:52947006
DOID:10844,NCI:C34577
DOID:10844,SNOMEDCT_2010_1_31:154345006
DOID:10844,MSH:D004672
DOID:10844,SNOMEDCT_2010_1_31:266194002
DOID:10844,ICD9CM:062.0
DOID:10844,UMLS_CUI:C0014057
DOID:9020,SNOMEDCT_2010_1_31:95231000
DOID:9020,UMLS_CUI:C0153702
DOID:9020,NCI:C26959
DOID:9020,SNOMEDCT_2010_1_31:188495007
DOID:9020,ICD9CM:200.07
DOID:2226,SNOMEDCT_2010_1_31:20921005
DOID:2226,SNOMEDCT_2010_1_31:128842008
DOID:2226,NCI:C4345
DOID:2226,SNOMEDCT_2010_1_31:115248004
DOID:2226,UMLS_CUI:C1292778
DOID:10902,ICD9CM:039.1
DOID:10902,SNOMEDCT_2010_1_31:21846001
DOID:10902,UMLS_CUI:C0275566
DOID:8600,NCI:C3215
DOID:8600,SNOMEDCT_2010_1_31:190580007
DOID:8600,ICD9CM:259.2
DOID:8600,UMLS_CUI:C0024586
DOID:8600,SNOMEDCT_2010_1_31:109950000
DOID:8600,MSH:D008303
DOID:8600,SNOMEDCT_2010_1_31:35868009
DOID:8600,SNOMEDCT_2010_1_31:154717002
DOID:5702,SNOMEDCT_2010_1_31:404071006
DOID:5702,MSH:D008080
DOID:5702,UMLS_CUI:C0205825
DOID:5702,SNOMEDCT_2010_1_31:112683004
DOID:5702,NCI:C3705
DOID:8928,UMLS_CUI:C0153704
DOID:8928,SNOMEDCT_2010_1_31:93175007
DOID:8928,SNOMEDCT_2010_1_31:188500005
DOID:8928,ICD9CM:200.11
DOID:7507,SNOMEDCT_2010_1_31:33552005
DOID:7507,UMLS_CUI:C0266746
DOID:7507,SNOMEDCT_2010_1_31:199626001
DOID:7507,NCI:C27050
DOID:3617,UMLS_CUI:C1333416
DOID:3617,NCI:C5424
DOID:9432,SNOMEDCT_2010_1_31:236367002
DOID:9432,SNOMEDCT_2010_1_31:1913007
DOID:9432,ICD9CM:271.4
DOID:9432,UMLS_CUI:C0017980
DOID:9432,OMIM:233100
DOID:9432,SNOMEDCT_2010_1_31:226309007
DOID:9432,SNOMEDCT_2010_1_31:367418000
DOID:9432,SNOMEDCT_2010_1_31:267430007
DOID:9432,SNOMEDCT_2010_1_31:190759004
DOID:9432,SNOMEDCT_2010_1_31:154737003
DOID:9432,MSH:D006030
DOID:414,UMLS_CUI:C0041308
DOID:414,MSH:D014381
DOID:12697,SNOMEDCT_2010_1_31:38023001
DOID:12697,UMLS_CUI:C0023944
DOID:12697,ICD9CM:344.81
DOID:12697,MSH:D011782
DOID:3705,UMLS_CUI:C1517120
DOID:3705,NCI:C40109
DOID:4868,UMLS_CUI:C1335502
DOID:4868,NCI:C5539
DOID:3015,UMLS_CUI:C1335321
DOID:3015,NCI:C5206
DOID:11401,MSH:D011705
DOID:11401,SNOMEDCT_2010_1_31:197777006
DOID:11401,SNOMEDCT_2010_1_31:38898003
DOID:11401,UMLS_CUI:C0034188
DOID:9900,SNOMEDCT_2010_1_31:192338003
DOID:9900,SNOMEDCT_2010_1_31:191680007
DOID:9900,ICD9CM:298.4
DOID:9900,UMLS_CUI:C0152126
DOID:12785,ICD9CM:357.2
DOID:12785,SNOMEDCT_2010_1_31:193182005
DOID:12785,UMLS_CUI:C0271680
DOID:12785,SNOMEDCT_2010_1_31:190349003
DOID:12785,SNOMEDCT_2010_1_31:49455004
DOID:12785,MSH:D003929
DOID:2485,SNOMEDCT_2010_1_31:190862008
DOID:2485,SNOMEDCT_2010_1_31:87049008
DOID:2485,MSH:D010760
DOID:2485,ICD9CM:275.3
DOID:2485,UMLS_CUI:C0031707
DOID:2485,SNOMEDCT_2010_1_31:267505006
DOID:2485,SNOMEDCT_2010_1_31:190858002
DOID:2485,SNOMEDCT_2010_1_31:154752005
DOID:4956,UMLS_CUI:C0751297
DOID:4956,NCI:C4958
DOID:4956,MSH:D008577
DOID:6198,UMLS_CUI:C1333159
DOID:6198,SNOMEDCT_2010_1_31:420835009
DOID:6198,NCI:C6093
DOID:12392,ICD9CM:202.41
DOID:12392,UMLS_CUI:C0153826
DOID:12392,SNOMEDCT_2010_1_31:188645002
DOID:12392,SNOMEDCT_2010_1_31:93148000
DOID:2893,SNOMEDCT_2010_1_31:188174005
DOID:2893,SNOMEDCT_2010_1_31:269596006
DOID:2893,SNOMEDCT_2010_1_31:285432005
DOID:2893,MSH:D002583
DOID:2893,SNOMEDCT_2010_1_31:154522004
DOID:2893,SNOMEDCT_2010_1_31:269599004
DOID:2893,NCI:C9039
DOID:2893,SNOMEDCT_2010_1_31:363354003
DOID:2893,SNOMEDCT_2010_1_31:154525002
DOID:2893,OMIM:603956
DOID:2893,UMLS_CUI:C0302592
DOID:2893,SNOMEDCT_2010_1_31:93752005
DOID:4769,MSH:C537516
DOID:4769,SNOMEDCT_2010_1_31:128763002
DOID:4769,NCI:C5669
DOID:4769,UMLS_CUI:C1266144
DOID:4769,OMIM:601200
DOID:11302,ICD9CM:120.3
DOID:11302,SNOMEDCT_2010_1_31:187115002
DOID:11302,UMLS_CUI:C0546996
DOID:11302,SNOMEDCT_2010_1_31:86711009
DOID:11302,NCI:C34457
DOID:11302,SNOMEDCT_2010_1_31:238534006
DOID:9801,SNOMEDCT_2010_1_31:31838005
DOID:9801,MSH:D014395
DOID:9801,ICD9CM:014.0
DOID:9801,UMLS_CUI:C0041325
DOID:9801,SNOMEDCT_2010_1_31:44572005
DOID:9801,SNOMEDCT_2010_1_31:197170002
DOID:14350,SNOMEDCT_2010_1_31:25476006
DOID:14350,UMLS_CUI:C0040150
DOID:14350,MSH:D013969
DOID:14350,SNOMEDCT_2010_1_31:3511005
DOID:14654,UMLS_CUI:C0033581
DOID:14654,ICD9CM:601.9
DOID:14654,MSH:D011472
DOID:14654,SNOMEDCT_2010_1_31:155911001
DOID:14654,NCI:C26866
DOID:14654,SNOMEDCT_2010_1_31:197962006
DOID:14654,SNOMEDCT_2010_1_31:197971002
DOID:14654,SNOMEDCT_2010_1_31:155907007
DOID:14654,SNOMEDCT_2010_1_31:266637008
DOID:14654,ICD9CM:601
DOID:14654,SNOMEDCT_2010_1_31:9713002
DOID:2631,MSH:D018293
DOID:2631,UMLS_CUI:C0206709
DOID:2631,SNOMEDCT_2010_1_31:189684002
DOID:2631,SNOMEDCT_2010_1_31:51608009
DOID:2631,NCI:C3783
DOID:14261,NCI:C84717
DOID:14261,MSH:D005600
DOID:14261,ICD9CM:759.83
DOID:14261,UMLS_CUI:C0016667
DOID:14261,SNOMEDCT_2010_1_31:390007001
DOID:14261,MSH:C531683
DOID:14261,SNOMEDCT_2010_1_31:613003
DOID:14261,OMIM:300624
DOID:7589,UMLS_CUI:C1518700
DOID:7589,NCI:C40002
DOID:10447,ICD9CM:648.10
DOID:10447,UMLS_CUI:C0156837
DOID:14239,SNOMEDCT_2010_1_31:186299005
DOID:14239,SNOMEDCT_2010_1_31:111834003
DOID:14239,UMLS_CUI:C0029835
DOID:14239,ICD9CM:021.8
DOID:14239,SNOMEDCT_2010_1_31:186296003
DOID:14239,SNOMEDCT_2010_1_31:186298002
DOID:14239,SNOMEDCT_2010_1_31:186292001
DOID:14239,UMLS_CUI:C0152942
DOID:14239,SNOMEDCT_2010_1_31:62769007
DOID:14239,SNOMEDCT_2010_1_31:398599000
DOID:90,UMLS_CUI:C0410606
DOID:90,UMLS_CUI:C0750218
DOID:90,EFO:0004994
DOID:90,SNOMEDCT_2010_1_31:156633005
DOID:90,NCI:C27156
DOID:7677,UMLS_CUI:C1334713
DOID:7677,NCI:C6621
DOID:5247,UMLS_CUI:C1335113
DOID:5247,NCI:C27769
DOID:3097,ICD9CM:375.5
DOID:3097,SNOMEDCT_2010_1_31:155184002
DOID:3097,SNOMEDCT_2010_1_31:278514000
DOID:3097,SNOMEDCT_2010_1_31:267739007
DOID:3097,UMLS_CUI:C0155242
DOID:3097,SNOMEDCT_2010_1_31:193992001
DOID:3097,SNOMEDCT_2010_1_31:193996003
DOID:9795,SNOMEDCT_2010_1_31:58437007
DOID:9795,ICD9CM:013.0
DOID:9795,UMLS_CUI:C0041318
DOID:9795,MSH:C538663
DOID:9795,SNOMEDCT_2010_1_31:186215003
DOID:9795,NCI:C84888
DOID:9795,SNOMEDCT_2010_1_31:186214004
DOID:9795,MSH:D014390
DOID:9795,ICD9CM:013.00
DOID:6510,UMLS_CUI:C1335100
DOID:6510,NCI:C6686
